protocol,num_clients,alpha,seed,rounds,run_id,run_name,round,fit_activation_comm_mb,fit_train_loss,fit_train_time,fit_elapsed_time,fit_round_time,fit_activation_comm_mb_std,fit_train_loss_std,fit_train_time_std,eval_bmr_cost_ratio_fn_fp,eval_bmr_threshold,eval_recall,eval_bmr_fp,eval_auprc,eval_fn,eval_fp,eval_bmr_tp,eval_bmr_tn,eval_f1,eval_precision,eval_tn,eval_auroc,eval_loss,eval_bmr_fn,eval_bmr_f1,eval_bmr_risk,eval_tp,eval_bmr_precision,eval_accuracy,eval_bmr_recall,eval_brier_score,eval_elapsed_time,eval_round_time,eval_bmr_cost_ratio_fn_fp_std,eval_bmr_threshold_std,eval_recall_std,eval_bmr_fp_std,eval_auprc_std,eval_fn_std,eval_fp_std,eval_bmr_tp_std,eval_bmr_tn_std,eval_f1_std,eval_precision_std,eval_tn_std,eval_auroc_std,eval_loss_std,eval_bmr_fn_std,eval_bmr_f1_std,eval_bmr_risk_std,eval_tp_std,eval_bmr_precision_std,eval_accuracy_std,eval_bmr_recall_std,eval_brier_score_std
splitfedv2,4,100.0,20,50,25544,splitfedv2_c4_alpha100_seed20_r50_run25544,1,111.25244140625,0.150566238845827,1.7086629873036885,2.329061508178711,2.3287508487701416,1.667533062710042,0.0015404821564618,0.0517172696327454,100.0,0.0099009900990099,0.76,5176.0,0.7719167643021073,18.0,8.0,70.0,51711.0,0.8142857142857143,0.876923076923077,56879.0,0.9857464798635892,0.008380464725004,5.0,0.0263108438263484,0.0996453776201678,57.0,0.0133434998093785,0.9995435553526912,0.9333333333333332,0.0005262469079402,7.226930856704712,4.897663831710815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv2,4,100.0,20,50,25544,splitfedv2_c4_alpha100_seed20_r50_run25544,2,111.25244140625,0.0650420607614311,1.1021108777551971,8.424054861068726,1.197016954421997,1.667533062710042,0.0003525921507756,0.0483623372434924,100.0,0.0099009900990099,0.7866666666666666,2700.0,0.793175228094062,16.0,22.0,70.0,54187.0,0.7564102564102564,0.728395061728395,56865.0,0.988389848881701,0.006172334907076,5.0,0.0492091388400703,0.0561778027456901,59.0,0.0252707581227436,0.9993328885923948,0.9333333333333332,0.000614148599873,13.216548204421995,4.792342185974121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv2,4,100.0,20,50,25544,splitfedv2_c4_alpha100_seed20_r50_run25544,3,111.25244140625,0.0591390941583233,1.1202269874778183,14.435536861419678,1.218815565109253,1.667533062710042,0.0009636618994262,0.0504760282124355,100.0,0.0099009900990099,0.8000000000000002,13938.0,0.7709183827645425,15.0,39.0,74.0,42949.0,0.6896551724137931,0.606060606060606,56848.0,0.989389257065176,0.013868353712873,1.0,0.0105061404131468,0.2464449984199993,60.0,0.0052811875535255,0.9990519995786664,0.9866666666666668,0.0011530591559157,19.15937185287476,4.7236645221710205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv2,4,100.0,20,50,25544,splitfedv2_c4_alpha100_seed20_r50_run25544,4,111.25244140625,0.0566635362832995,1.0971224110839464,20.44163489341736,1.2820940017700195,1.667533062710042,0.0015317442853334,0.117432435343047,100.0,0.0099009900990099,0.7866666666666666,6929.0,0.796383123592068,16.0,28.0,74.0,49958.0,0.728395061728395,0.6781609195402298,56859.0,0.9908860255125658,0.0097819856148557,1.0,0.0209098615428087,0.1233980548435799,59.0,0.0105668999000428,0.9992275552122468,0.9866666666666668,0.0008135388543832,25.332106351852417,4.890296697616577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv2,4,100.0,20,50,25544,splitfedv2_c4_alpha100_seed20_r50_run25544,5,111.25244140625,0.0623118853485452,1.1018572879848938,26.561267614364624,1.2290115356445312,1.667533062710042,0.0010153330252792,0.0895914027033511,100.0,0.0099009900990099,0.7866666666666666,3637.0,0.8093280984337937,16.0,25.0,72.0,53250.0,0.7421383647798742,0.7023809523809523,56862.0,0.9911281429266208,0.0072492595354019,3.0,0.0380549682875264,0.0691162529405568,59.0,0.0194122404960905,0.9992802219023208,0.96,0.000705764046693,31.442842483520508,4.881415843963623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv2,4,100.0,20,50,25544,splitfedv2_c4_alpha100_seed20_r50_run25544,6,111.25244140625,0.0524579519903372,1.106183209979392,32.646872997283936,1.203920841217041,1.667533062710042,0.0001244234773274,0.0482994213864497,100.0,0.0099009900990099,0.7866666666666666,1814.0,0.8118198183661299,16.0,25.0,70.0,55073.0,0.7421383647798742,0.7023809523809523,56862.0,0.99100673264542,0.0053557034358462,5.0,0.0714650331801939,0.0406235736104771,59.0,0.0371549893842887,0.9992802219023208,0.9333333333333332,0.0006356791521995,37.36599278450012,4.718910217285156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv2,4,100.0,20,50,25544,splitfedv2_c4_alpha100_seed20_r50_run25544,7,111.25244140625,0.0609350871013817,1.1165789214777149,38.57627058029175,1.2101311683654783,1.667533062710042,0.0004682546622287,0.0466199101119755,100.0,0.0099009900990099,0.7866666666666666,2820.0,0.8171499014653414,16.0,26.0,70.0,54067.0,0.7375000000000002,0.6941176470588235,56861.0,0.9906870345304434,0.0067523200007869,5.0,0.0472175379426644,0.0582844703486534,59.0,0.0242214532871972,0.9992626663389628,0.9333333333333332,0.0007420855000885,43.39337182044983,4.8169591426849365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv2,4,100.0,20,50,25544,splitfedv2_c4_alpha100_seed20_r50_run25544,8,111.25244140625,0.0499188390986776,1.226340296054525,44.72428631782532,1.3307945728302002,1.667533062710042,0.0022453792980152,0.0653040762044623,100.0,0.0099009900990099,0.8000000000000002,5924.0,0.8115698586529052,15.0,31.0,73.0,50963.0,0.7228915662650602,0.6593406593406593,56856.0,0.9863772039305992,0.0095709698415144,2.0,0.0240447957839262,0.1075102700045644,60.0,0.0121727530431882,0.9991924440855308,0.9733333333333334,0.0008822848557524,49.62791585922241,4.903470754623413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv2,4,100.0,20,50,25544,splitfedv2_c4_alpha100_seed20_r50_run25544,9,111.25244140625,0.0567853567354956,1.087406790043818,50.93651127815247,1.3084242343902588,1.667533062710042,0.0005736305089997,0.1188999463899769,100.0,0.0099009900990099,0.8000000000000002,7116.0,0.8154129441644337,15.0,32.0,73.0,49771.0,0.718562874251497,0.6521739130434783,56855.0,0.9886757958760348,0.0102902399857048,2.0,0.0200991189427312,0.128436501527334,60.0,0.0101544025594658,0.9991748885221726,0.9733333333333334,0.0008557600732715,55.66854453086853,4.731867074966431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv2,4,100.0,20,50,25544,splitfedv2_c4_alpha100_seed20_r50_run25544,10,111.25244140625,0.0531468631538631,1.1099257027311007,56.8942711353302,1.2255892753601074,1.667533062710042,0.001023597157608,0.0832132556766978,100.0,0.0099009900990099,0.8000000000000002,3443.0,0.8132076302018555,15.0,47.0,72.0,53444.0,0.6593406593406593,0.5607476635514018,56840.0,0.9879306930112914,0.0080011124003231,3.0,0.0401114206128133,0.0657104736490994,60.0,0.0204836415362731,0.9989115550718024,0.96,0.0008919298383677,61.63196325302124,4.737545728683472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv2,4,100.0,20,50,25544,splitfedv2_c4_alpha100_seed20_r50_run25544,11,111.25244140625,0.0524934657521702,1.10512748597318,62.83734321594238,1.20525860786438,1.667533062710042,0.0002070960329019,0.0498620395824569,100.0,0.0099009900990099,0.7866666666666666,1838.0,0.8108264992810494,16.0,27.0,71.0,55049.0,0.7329192546583851,0.686046511627907,56860.0,0.9865751401902016,0.0062527102437046,4.0,0.0715725806451613,0.039289350795267,59.0,0.037192247249869,0.9992451107756049,0.9466666666666668,0.0006608520835957,67.56230640411377,4.724818468093872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv2,4,100.0,20,50,25544,splitfedv2_c4_alpha100_seed20_r50_run25544,12,111.25244140625,0.0571535424999345,1.0664472613210867,68.73270177841187,1.1702845096588137,1.667533062710042,0.0004505939657167,0.0660863565119915,100.0,0.0099009900990099,0.8000000000000002,2753.0,0.8090190631594243,15.0,29.0,72.0,54134.0,0.7317073170731707,0.6741573033707865,56858.0,0.9902229566216064,0.0070159566123022,3.0,0.0496551724137931,0.0535971349320599,60.0,0.0254867256637168,0.9992275552122468,0.96,0.0007498676318298,73.47316145896912,4.7402989864349365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv2,4,100.0,20,50,25544,splitfedv2_c4_alpha100_seed20_r50_run25544,13,111.25244140625,0.0511856303788755,1.1322833474392024,74.8292191028595,1.3558952808380127,1.667533062710042,0.0004510430050594,0.1227882239470466,100.0,0.0099009900990099,0.7866666666666666,1783.0,0.8201446758029808,16.0,26.0,69.0,55104.0,0.7375000000000002,0.6941176470588235,56861.0,0.9799487873620804,0.0056482389837616,6.0,0.0716139076284379,0.0418349074821811,59.0,0.0372570194384449,0.9992626663389628,0.92,0.0006731158389427,79.61341595649719,4.784018039703369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv2,4,100.0,20,50,25544,splitfedv2_c4_alpha100_seed20_r50_run25544,14,111.25244140625,0.0446001602808271,1.093891144227855,80.85672330856323,1.2431774139404297,1.667533062710042,0.0010369582267653,0.0918537256100451,100.0,0.0099009900990099,0.76,1862.0,0.8172217055083696,18.0,14.0,69.0,55025.0,0.7808219178082191,0.8028169014084509,56873.0,0.9844536244367488,0.0049919666902625,6.0,0.0687936191425722,0.0432217969874653,57.0,0.0357327809425168,0.9994382219725432,0.92,0.0005619935719802,85.76954579353333,4.912667751312256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv2,4,100.0,20,50,25544,splitfedv2_c4_alpha100_seed20_r50_run25544,15,111.25244140625,0.0534031125574546,1.0892985155862394,86.96802711486816,1.1983535289764404,1.667533062710042,0.0007956538987643,0.0653009522493972,100.0,0.0099009900990099,0.7866666666666666,1631.0,0.8204236650885809,16.0,29.0,69.0,55256.0,0.7239263803680982,0.6704545454545454,56858.0,0.9891490147133792,0.0055423272426891,6.0,0.0777464788732394,0.0391664618517608,59.0,0.0405882352941176,0.9992099996488888,0.92,0.0007108550524824,91.75338697433472,4.785196781158447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv2,4,100.0,20,50,25544,splitfedv2_c4_alpha100_seed20_r50_run25544,16,111.25244140625,0.052059966029166,1.0858090620368,92.94771242141724,1.194221258163452,1.667533062710042,0.0003429947414071,0.0671792219307157,100.0,0.0099009900990099,0.7733333333333333,1445.0,0.8169478586352504,17.0,16.0,69.0,55442.0,0.7785234899328859,0.7837837837837838,56871.0,0.983958373617874,0.0058440966080704,6.0,0.0868470736312146,0.0359011270671675,58.0,0.0455746367239101,0.999420666409185,0.92,0.0005295023478238,97.8659405708313,4.918057918548584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv2,4,100.0,20,50,25544,splitfedv2_c4_alpha100_seed20_r50_run25544,17,111.25244140625,0.052386039038061,1.1020252266364226,99.0588002204895,1.1927545070648191,1.667533062710042,0.0006198996533637,0.0478685096234262,100.0,0.0099009900990099,0.7866666666666666,1287.0,0.821613506984443,16.0,24.0,68.0,55600.0,0.7468354430379747,0.7108433734939759,56863.0,0.984244320612208,0.0052332914954986,7.0,0.0951048951048951,0.0348829043924019,59.0,0.0501845018450184,0.9992977774656788,0.9066666666666666,0.0006263338478046,103.88085579872131,4.821894645690918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv2,4,100.0,20,50,25544,splitfedv2_c4_alpha100_seed20_r50_run25544,18,111.25244140625,0.0494804406967383,1.1265215110730673,105.18647956848145,1.3054437637329102,1.667533062710042,0.0008219694784252,0.1313956209810108,100.0,0.0099009900990099,0.7866666666666666,1227.0,0.82411020906092,16.0,30.0,67.0,55660.0,0.7195121951219513,0.6629213483146067,56857.0,0.9894091796016664,0.004746501760384,8.0,0.097881665449233,0.035585126926723,59.0,0.0517774343122102,0.9991924440855308,0.8933333333333333,0.0007167005771749,109.98399305343628,4.797334909439087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv2,4,100.0,20,50,25544,splitfedv2_c4_alpha100_seed20_r50_run25544,19,111.25244140625,0.0527851461936267,1.1034119469001546,111.1851761341095,1.2010512351989746,1.667533062710042,0.0002686231493105,0.0478546308398533,100.0,0.0099009900990099,0.7866666666666666,1166.0,0.8163955717356048,16.0,25.0,67.0,55721.0,0.7421383647798742,0.7023809523809523,56862.0,0.987168245820662,0.0049597076237299,8.0,0.1024464831804281,0.0345142375618833,59.0,0.0543390105433901,0.9992802219023208,0.8933333333333333,0.0005946432922575,115.9452850818634,4.759947061538696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv2,4,100.0,20,50,25544,splitfedv2_c4_alpha100_seed20_r50_run25544,20,111.25244140625,0.0539088813322254,1.086979416769774,117.13863492012024,1.1932461261749268,1.667533062710042,0.0004115217235598,0.0649511725180316,100.0,0.0099009900990099,0.7866666666666666,1647.0,0.8155247030507394,16.0,27.0,69.0,55240.0,0.7329192546583851,0.686046511627907,56860.0,0.9874398954652792,0.0052807195341776,6.0,0.0770519262981574,0.0394473508654892,59.0,0.0402097902097902,0.9992451107756049,0.92,0.0006354265271774,121.93654322624208,4.797745227813721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv2,4,100.0,20,50,25544,splitfedv2_c4_alpha100_seed20_r50_run25544,21,111.25244140625,0.0518972641167152,1.0887862971297328,123.1299078464508,1.193228006362915,1.667533062710042,0.0004754490378793,0.0633769415719883,100.0,0.0099009900990099,0.8000000000000002,2656.0,0.8205791250976537,15.0,38.0,69.0,54231.0,0.6936416184971098,0.6122448979591837,56849.0,0.9884593433766355,0.006785807279351,6.0,0.0492857142857142,0.0571609142937396,60.0,0.0253211009174311,0.9990695551420246,0.92,0.0008270137771611,127.9255347251892,4.795482158660889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv2,4,100.0,20,50,25544,splitfedv2_c4_alpha100_seed20_r50_run25544,22,111.25244140625,0.050568063064113,1.0968378407935968,129.2310984134674,1.3054423332214355,1.667533062710042,0.0003647596072342,0.114665246274518,100.0,0.0099009900990099,0.7866666666666666,1284.0,0.8225714169581163,16.0,25.0,67.0,55603.0,0.7421383647798742,0.7023809523809523,56862.0,0.9867231529171868,0.0049663089133482,8.0,0.093969144460028,0.0365857940381306,59.0,0.0495928941524796,0.9992802219023208,0.8933333333333333,0.0006646893329797,134.03928184509277,4.8080220222473145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv2,4,100.0,20,50,25544,splitfedv2_c4_alpha100_seed20_r50_run25544,23,111.25244140625,0.0538085906146322,1.1021115668402983,135.300133228302,1.2607498168945312,1.667533062710042,0.0012685462566019,0.0949971238222732,100.0,0.0099009900990099,0.7866666666666666,697.0,0.8222320620670157,16.0,17.0,66.0,56190.0,0.7814569536423841,0.7763157894736842,56870.0,0.9873046565999262,0.0040430010518296,9.0,0.1575178997613365,0.0280362346827709,59.0,0.0865006553079947,0.999420666409185,0.88,0.0005623839605508,140.02505540847778,4.724755764007568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv2,4,100.0,20,50,25544,splitfedv2_c4_alpha100_seed20_r50_run25544,24,111.25244140625,0.0467533572648028,1.090192131126695,141.21323013305664,1.1880061626434326,1.667533062710042,0.0010553267255414,0.0626099652750658,100.0,0.0099009900990099,0.7866666666666666,376.0,0.8218933522593411,16.0,20.0,65.0,56511.0,0.7662337662337663,0.7468354430379747,56867.0,0.9868841738885862,0.0035933786638597,10.0,0.251937984496124,0.0241564551806467,59.0,0.1473922902494331,0.9993679997191108,0.8666666666666667,0.0005634863281639,146.12202143669128,4.908618688583374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
